sale_id,sale_date,customer_id,customer_name,product_id,product_name,category,quantity,price,total_amount
2311,2025-01-24,194,Andrea Haney,205,Phone,Electronics,5,800,4000
2312,2025-01-24,184,James Park,203,Chair,Furniture,5,150,750
2313,2025-01-24,133,Nathaniel Caldwell,205,Phone,Electronics,4,800,3200
2314,2025-01-24,132,Stanley Smith,205,Phone,Electronics,5,800,4000
2315,2025-01-24,180,Michelle Wilkerson,205,Phone,Electronics,2,800,1600
2316,2025-01-24,159,Mrs. Melissa Hopkins,205,Phone,Electronics,4,800,3200
2317,2025-01-24,109,Matthew Miles,202,Mouse,Electronics,2,25,50
2318,2025-01-24,163,Ashley Figueroa,202,Mouse,Electronics,2,25,50
2319,2025-01-24,113,Carrie Cole,205,Phone,Electronics,5,800,4000
2320,2025-01-24,136,Tammy Phillips,204,Desk,Furniture,4,300,1200
2321,2025-01-24,159,Grace Padilla,205,Phone,Electronics,3,800,2400
2322,2025-01-24,170,Samantha Rodriguez,202,Mouse,Electronics,5,25,125
2323,2025-01-24,131,Wayne Owens,205,Phone,Electronics,2,800,1600
2324,2025-01-24,139,Tammy Payne,205,Phone,Electronics,4,800,3200
2325,2025-01-24,145,Edward Bridges DVM,202,Mouse,Electronics,5,25,125
2326,2025-01-24,156,Ann Schwartz,201,Laptop,Electronics,2,1000,2000
2327,2025-01-24,161,Nathaniel Schmitt,201,Laptop,Electronics,4,1000,4000
2328,2025-01-24,178,Michael Hutchinson,204,Desk,Furniture,5,300,1500
2329,2025-01-24,152,Stephen Stein,201,Laptop,Electronics,2,1000,2000
2330,2025-01-24,144,Brittany Robertson,205,Phone,Electronics,4,800,3200
2331,2025-01-24,194,Kenneth Christian,205,Phone,Electronics,2,800,1600
2332,2025-01-24,118,Edward Hunt,203,Chair,Furniture,4,150,600
2333,2025-01-24,165,Brandi Johnson,202,Mouse,Electronics,2,25,50
2334,2025-01-24,183,Carl Rivera,201,Laptop,Electronics,1,1000,1000
2335,2025-01-24,172,Olivia Shelton,202,Mouse,Electronics,4,25,100
2336,2025-01-24,163,Ryan Edwards,201,Laptop,Electronics,3,1000,3000
2337,2025-01-24,154,Gabriel Cordova,204,Desk,Furniture,2,300,600
2338,2025-01-24,117,Brandon Henderson,202,Mouse,Electronics,3,25,75
2339,2025-01-24,148,Michelle Malone,204,Desk,Furniture,3,300,900
2340,2025-01-24,101,Jeffrey Manning,202,Mouse,Electronics,3,25,75
2341,2025-01-24,156,Logan Smith,203,Chair,Furniture,4,150,600
2342,2025-01-24,188,Julie Day,204,Desk,Furniture,3,300,900
2343,2025-01-24,171,Joseph Clark,203,Chair,Furniture,2,150,300
2344,2025-01-24,117,Daniel Love,204,Desk,Furniture,5,300,1500
2345,2025-01-24,130,Robert Burton,204,Desk,Furniture,4,300,1200
2346,2025-01-24,144,Melissa Hart,202,Mouse,Electronics,1,25,25
2347,2025-01-24,117,Samantha Reed,204,Desk,Furniture,5,300,1500
2348,2025-01-24,181,Nancy Mitchell,202,Mouse,Electronics,1,25,25
2349,2025-01-24,101,Rachael Green,202,Mouse,Electronics,4,25,100
2350,2025-01-24,174,Stephanie Dougherty,204,Desk,Furniture,5,300,1500
2351,2025-01-24,156,Tyler Jensen,204,Desk,Furniture,1,300,300
2352,2025-01-24,136,Meagan Perez,205,Phone,Electronics,1,800,800
2353,2025-01-24,125,Jesse Johnson,204,Desk,Furniture,2,300,600
2354,2025-01-24,170,Heather Bennett,205,Phone,Electronics,5,800,4000
2355,2025-01-24,112,Diane Hunter,204,Desk,Furniture,2,300,600
2356,2025-01-24,124,Emily Lin,201,Laptop,Electronics,5,1000,5000
2357,2025-01-24,130,Dr. David Frye,205,Phone,Electronics,5,800,4000
2358,2025-01-24,196,Carlos Spears,203,Chair,Furniture,3,150,450
2359,2025-01-24,186,Ashley Cabrera,205,Phone,Electronics,4,800,3200
2360,2025-01-24,110,Rachel Hart,204,Desk,Furniture,4,300,1200
2361,2025-01-24,160,David Morris,202,Mouse,Electronics,3,25,75
2362,2025-01-24,123,Kelly Lopez,202,Mouse,Electronics,5,25,125
2363,2025-01-24,151,Ms. Judy Curry MD,204,Desk,Furniture,1,300,300
2364,2025-01-24,154,Jason Ellis,203,Chair,Furniture,2,150,300
2365,2025-01-24,180,Craig Olson,204,Desk,Furniture,4,300,1200
2366,2025-01-24,159,Todd Johnson,203,Chair,Furniture,1,150,150
2367,2025-01-24,166,Rachel Chen,201,Laptop,Electronics,3,1000,3000
2368,2025-01-24,133,Marissa Avila,204,Desk,Furniture,5,300,1500
2369,2025-01-24,106,Jessica Valdez PhD,203,Chair,Furniture,3,150,450
2370,2025-01-24,148,Mr. Marcus Collins DDS,205,Phone,Electronics,3,800,2400
2371,2025-01-24,168,Michelle Shaw,204,Desk,Furniture,5,300,1500
2372,2025-01-24,175,Linda Martin,204,Desk,Furniture,2,300,600
2373,2025-01-24,170,Joshua Sanchez,204,Desk,Furniture,2,300,600
2374,2025-01-24,136,Brian Molina,204,Desk,Furniture,1,300,300
2375,2025-01-24,120,Joshua Little,202,Mouse,Electronics,3,25,75
2376,2025-01-24,164,Hannah Ramirez,204,Desk,Furniture,5,300,1500
2377,2025-01-24,129,Veronica Garcia,203,Chair,Furniture,1,150,150
2378,2025-01-24,122,Eduardo Miller,203,Chair,Furniture,1,150,150
2379,2025-01-24,143,Lisa Morris,205,Phone,Electronics,3,800,2400
2380,2025-01-24,118,Joseph Williams,201,Laptop,Electronics,3,1000,3000
2381,2025-01-24,161,Kari Wagner,204,Desk,Furniture,3,300,900
2382,2025-01-24,106,Devin Smith,205,Phone,Electronics,4,800,3200
2383,2025-01-24,153,Dustin Smith,204,Desk,Furniture,4,300,1200
2384,2025-01-24,172,Brian Young,201,Laptop,Electronics,3,1000,3000
2385,2025-01-24,157,Phillip Small,203,Chair,Furniture,3,150,450
2386,2025-01-24,107,Autumn Kelly,202,Mouse,Electronics,4,25,100
2387,2025-01-24,106,Philip Thomas,202,Mouse,Electronics,4,25,100
2388,2025-01-24,162,Joanna Williams,204,Desk,Furniture,5,300,1500
2389,2025-01-24,102,William Moore,205,Phone,Electronics,1,800,800
2390,2025-01-24,104,John Atkins,204,Desk,Furniture,4,300,1200
2391,2025-01-24,178,Mr. Miguel Myers,204,Desk,Furniture,5,300,1500
2392,2025-01-24,161,Edward Taylor,204,Desk,Furniture,3,300,900
2393,2025-01-24,117,Todd Wilson,202,Mouse,Electronics,1,25,25
2394,2025-01-24,197,Victor Castillo,202,Mouse,Electronics,3,25,75
2395,2025-01-24,163,James Hahn,203,Chair,Furniture,2,150,300
2396,2025-01-24,106,Crystal Hernandez,201,Laptop,Electronics,1,1000,1000
2397,2025-01-24,139,Ruth Anderson,204,Desk,Furniture,3,300,900
2398,2025-01-24,171,Kathy Russell,201,Laptop,Electronics,1,1000,1000
2399,2025-01-24,102,Tammy Green,205,Phone,Electronics,3,800,2400
2400,2025-01-24,137,Michael Lewis,202,Mouse,Electronics,5,25,125
2401,2025-01-25,127,Kristen Hunter,202,Mouse,Electronics,2,25,50
2402,2025-01-25,143,Kyle West,204,Desk,Furniture,2,300,600
2403,2025-01-25,142,Tammy Russell,201,Laptop,Electronics,4,1000,4000
2404,2025-01-25,118,Patricia Thomas,202,Mouse,Electronics,4,25,100
2405,2025-01-25,185,James Hamilton,202,Mouse,Electronics,2,25,50
2406,2025-01-25,138,Mrs. Cheryl Barber,204,Desk,Furniture,4,300,1200
2407,2025-01-25,136,John Waller,204,Desk,Furniture,5,300,1500
2408,2025-01-25,102,Brian Maldonado,204,Desk,Furniture,1,300,300
2409,2025-01-25,192,Holly Ford,203,Chair,Furniture,4,150,600
2410,2025-01-25,139,Bradley Gibson,202,Mouse,Electronics,4,25,100
2411,2025-01-25,122,Holly Finley,205,Phone,Electronics,1,800,800
2412,2025-01-25,132,Trevor Carter,204,Desk,Furniture,5,300,1500
2413,2025-01-25,101,Richard Williams,203,Chair,Furniture,5,150,750
2414,2025-01-25,163,Kevin Brewer,201,Laptop,Electronics,1,1000,1000
2415,2025-01-25,105,Michael Richardson,201,Laptop,Electronics,5,1000,5000
2416,2025-01-25,174,Kenneth Molina,201,Laptop,Electronics,1,1000,1000
2417,2025-01-25,144,Melissa Pittman,204,Desk,Furniture,4,300,1200
2418,2025-01-25,149,Selena Brooks,201,Laptop,Electronics,1,1000,1000
2419,2025-01-25,117,Monica Campbell,202,Mouse,Electronics,1,25,25
2420,2025-01-25,192,Christopher Ray,204,Desk,Furniture,3,300,900
2421,2025-01-25,126,Daniel Anderson,202,Mouse,Electronics,3,25,75
2422,2025-01-25,147,Lisa Davis,202,Mouse,Electronics,5,25,125
2423,2025-01-25,121,Tracy Horne,204,Desk,Furniture,3,300,900
2424,2025-01-25,113,Scott Bowen,202,Mouse,Electronics,5,25,125
2425,2025-01-25,101,Chris Andrade,201,Laptop,Electronics,2,1000,2000
2426,2025-01-25,197,Michelle Long,203,Chair,Furniture,2,150,300
2427,2025-01-25,112,Michael Mccullough,201,Laptop,Electronics,3,1000,3000
2428,2025-01-25,159,Patrick Mullins,201,Laptop,Electronics,3,1000,3000
2429,2025-01-25,103,Melody Rose,204,Desk,Furniture,3,300,900
2430,2025-01-25,106,Kimberly Jones,204,Desk,Furniture,1,300,300
2431,2025-01-25,177,Brian Santos,204,Desk,Furniture,2,300,600
2432,2025-01-25,118,Nicole Ramirez,205,Phone,Electronics,4,800,3200
2433,2025-01-25,109,Dr. Katie Garcia,203,Chair,Furniture,2,150,300
2434,2025-01-25,171,Albert Lee,204,Desk,Furniture,4,300,1200
2435,2025-01-25,116,Ms. Dawn Pope,205,Phone,Electronics,3,800,2400
2436,2025-01-25,161,Christina Larson,205,Phone,Electronics,2,800,1600
2437,2025-01-25,188,Carlos Smith,203,Chair,Furniture,4,150,600
2438,2025-01-25,165,Sandra Rosario,201,Laptop,Electronics,2,1000,2000
2439,2025-01-25,147,Dominique Warren,203,Chair,Furniture,2,150,300
2440,2025-01-25,126,Paul Medina,204,Desk,Furniture,2,300,600
2441,2025-01-25,164,Howard Martinez,201,Laptop,Electronics,4,1000,4000
2442,2025-01-25,142,Jamie Taylor,205,Phone,Electronics,1,800,800
2443,2025-01-25,167,Rebekah Barton,201,Laptop,Electronics,2,1000,2000
2444,2025-01-25,158,Miss Tiffany Haas,202,Mouse,Electronics,2,25,50
2445,2025-01-25,112,Lori Williamson,205,Phone,Electronics,2,800,1600
2446,2025-01-25,102,Shelly Avery,201,Laptop,Electronics,3,1000,3000
2447,2025-01-25,125,Michael Swanson,204,Desk,Furniture,4,300,1200
2448,2025-01-25,157,Tiffany Pitts,203,Chair,Furniture,1,150,150
2449,2025-01-25,144,Sean Blanchard,201,Laptop,Electronics,2,1000,2000
2450,2025-01-25,181,Rachel Coleman,203,Chair,Furniture,3,150,450
2451,2025-01-25,150,Melanie Young,202,Mouse,Electronics,1,25,25
2452,2025-01-25,172,Jennifer Mays,204,Desk,Furniture,1,300,300
2453,2025-01-25,167,Michael Williams,203,Chair,Furniture,5,150,750
2454,2025-01-25,151,Kimberly Jones,202,Mouse,Electronics,3,25,75
2455,2025-01-25,188,James Simmons,205,Phone,Electronics,4,800,3200
2456,2025-01-25,116,Kathleen Pena,204,Desk,Furniture,5,300,1500
2457,2025-01-25,182,Nathaniel Newton,202,Mouse,Electronics,2,25,50
2458,2025-01-25,173,Christopher Brown,201,Laptop,Electronics,2,1000,2000
2459,2025-01-25,185,Timothy Harrison,204,Desk,Furniture,2,300,600
2460,2025-01-25,168,Brenda Lindsey,201,Laptop,Electronics,1,1000,1000
2461,2025-01-25,172,Debra Johnson,202,Mouse,Electronics,5,25,125
2462,2025-01-25,172,Marissa Mendoza,203,Chair,Furniture,3,150,450
2463,2025-01-25,198,Christina Henson,202,Mouse,Electronics,5,25,125
2464,2025-01-25,154,Edward Mcdaniel,205,Phone,Electronics,4,800,3200
2465,2025-01-25,112,Edward Zuniga,203,Chair,Furniture,2,150,300
2466,2025-01-25,177,Michelle Allen,203,Chair,Furniture,2,150,300
2467,2025-01-25,178,Mark Brock,201,Laptop,Electronics,4,1000,4000
2468,2025-01-25,113,Robert Bray,202,Mouse,Electronics,3,25,75
2469,2025-01-25,199,Michael Harris,204,Desk,Furniture,2,300,600
2470,2025-01-25,151,James Murray,203,Chair,Furniture,4,150,600
2471,2025-01-25,148,Christopher Golden,203,Chair,Furniture,1,150,150
2472,2025-01-25,135,Tara Gutierrez,205,Phone,Electronics,4,800,3200
2473,2025-01-25,132,Donald Palmer,202,Mouse,Electronics,3,25,75
2474,2025-01-25,149,Tina Daniels,204,Desk,Furniture,3,300,900
2475,2025-01-25,149,Samantha Tran,201,Laptop,Electronics,1,1000,1000
2476,2025-01-25,157,Brandon Guerrero,202,Mouse,Electronics,1,25,25
2477,2025-01-25,154,Michelle Hunt,202,Mouse,Electronics,1,25,25
2478,2025-01-25,181,Jason Reyes,205,Phone,Electronics,2,800,1600
2479,2025-01-25,109,Amanda Lee,202,Mouse,Electronics,2,25,50
2480,2025-01-25,136,Lisa Owens,204,Desk,Furniture,2,300,600
2481,2025-01-25,193,Patrick Ward,202,Mouse,Electronics,5,25,125
2482,2025-01-25,129,Roberto Parsons,203,Chair,Furniture,1,150,150
2483,2025-01-25,128,Andrea Ford,203,Chair,Furniture,1,150,150
2484,2025-01-25,112,Melissa Larsen,203,Chair,Furniture,4,150,600
2485,2025-01-25,195,Sandra Bowen,204,Desk,Furniture,2,300,600
2486,2025-01-25,143,Nicholas Wilson,204,Desk,Furniture,1,300,300
2487,2025-01-25,121,Omar Douglas,201,Laptop,Electronics,5,1000,5000
2488,2025-01-25,162,Cole Jefferson,202,Mouse,Electronics,5,25,125
2489,2025-01-25,135,Michael Simpson,202,Mouse,Electronics,4,25,100
2490,2025-01-25,106,Andrew Mendez,203,Chair,Furniture,4,150,600
2491,2025-01-25,170,Sonya Mitchell,204,Desk,Furniture,1,300,300
2492,2025-01-25,194,Christopher Jensen,203,Chair,Furniture,1,150,150
2493,2025-01-25,189,Don Davis,202,Mouse,Electronics,5,25,125
2494,2025-01-25,100,Anne Martin,203,Chair,Furniture,4,150,600
2495,2025-01-25,141,Bryan Mejia,201,Laptop,Electronics,5,1000,5000
2496,2025-01-25,116,Jonathan Noble,204,Desk,Furniture,5,300,1500
2497,2025-01-25,132,Jenna Williams,202,Mouse,Electronics,1,25,25
2498,2025-01-25,169,Kristina Norman,202,Mouse,Electronics,4,25,100
2499,2025-01-25,199,Phillip Turner,201,Laptop,Electronics,3,1000,3000
2500,2025-01-25,174,Tracy Barber,203,Chair,Furniture,4,150,600
2501,2025-01-26,138,Julia Stokes,204,Desk,Furniture,5,300,1500
2502,2025-01-26,114,Mary Mclaughlin,203,Chair,Furniture,2,150,300
2503,2025-01-26,129,Scott Schwartz,204,Desk,Furniture,5,300,1500
2504,2025-01-26,142,Christine Green,202,Mouse,Electronics,4,25,100
2505,2025-01-26,196,Austin Patrick,201,Laptop,Electronics,1,1000,1000
2506,2025-01-26,176,Kyle Taylor,203,Chair,Furniture,4,150,600
2507,2025-01-26,172,Joanna Smith,205,Phone,Electronics,3,800,2400
2508,2025-01-26,111,Katrina Fuentes,203,Chair,Furniture,5,150,750
2509,2025-01-26,108,Melvin Lewis,202,Mouse,Electronics,3,25,75
2510,2025-01-26,181,Christopher Singh,203,Chair,Furniture,3,150,450
2511,2025-01-26,132,Charles Harding,204,Desk,Furniture,5,300,1500
2512,2025-01-26,139,Benjamin Hebert,205,Phone,Electronics,5,800,4000
2513,2025-01-26,136,Jose Lee,204,Desk,Furniture,4,300,1200
2514,2025-01-26,145,Amy Hill,201,Laptop,Electronics,3,1000,3000
2515,2025-01-26,169,Mindy Simmons,202,Mouse,Electronics,3,25,75
2516,2025-01-26,148,Caleb Reed,205,Phone,Electronics,4,800,3200
2517,2025-01-26,118,Deanna Perry,202,Mouse,Electronics,1,25,25
2518,2025-01-26,135,Tyrone Baker,204,Desk,Furniture,4,300,1200
2519,2025-01-26,117,Kirsten Wright,201,Laptop,Electronics,4,1000,4000
2520,2025-01-26,176,Stephanie Smith,203,Chair,Furniture,1,150,150
2521,2025-01-26,120,Joshua Jackson,205,Phone,Electronics,4,800,3200
2522,2025-01-26,177,Danielle Caldwell,202,Mouse,Electronics,4,25,100
2523,2025-01-26,155,Diane Gonzalez,201,Laptop,Electronics,4,1000,4000
2524,2025-01-26,160,Derrick Pollard,203,Chair,Furniture,1,150,150
2525,2025-01-26,144,Matthew George,203,Chair,Furniture,2,150,300
2526,2025-01-26,138,Jeremy Walker,205,Phone,Electronics,3,800,2400
2527,2025-01-26,128,David Hughes,202,Mouse,Electronics,3,25,75
2528,2025-01-26,136,Matthew Maynard,204,Desk,Furniture,1,300,300
2529,2025-01-26,147,Noah Terrell,203,Chair,Furniture,4,150,600
2530,2025-01-26,176,Kimberly Molina,204,Desk,Furniture,5,300,1500
2531,2025-01-26,111,Mario Johnson,203,Chair,Furniture,5,150,750
2532,2025-01-26,171,Amy Perkins,201,Laptop,Electronics,3,1000,3000
2533,2025-01-26,170,Jimmy Cole,202,Mouse,Electronics,5,25,125
2534,2025-01-26,177,James Fields,204,Desk,Furniture,5,300,1500
2535,2025-01-26,195,Julie Barnes,205,Phone,Electronics,1,800,800
2536,2025-01-26,172,Pamela Dennis,205,Phone,Electronics,2,800,1600
2537,2025-01-26,123,Christopher Smith,202,Mouse,Electronics,5,25,125
2538,2025-01-26,192,Michael Sawyer,202,Mouse,Electronics,3,25,75
2539,2025-01-26,138,Eric Diaz,205,Phone,Electronics,4,800,3200
2540,2025-01-26,171,Mr. Samuel Cruz,203,Chair,Furniture,4,150,600
2541,2025-01-26,133,Christopher Brown,201,Laptop,Electronics,3,1000,3000
2542,2025-01-26,110,Dustin Ewing,205,Phone,Electronics,4,800,3200
2543,2025-01-26,195,Maureen Gray,201,Laptop,Electronics,5,1000,5000
2544,2025-01-26,123,Brandy Hogan,201,Laptop,Electronics,4,1000,4000
2545,2025-01-26,102,Scott Jimenez,205,Phone,Electronics,4,800,3200
2546,2025-01-26,129,Holly Hall,202,Mouse,Electronics,5,25,125
2547,2025-01-26,195,Aaron Hess,205,Phone,Electronics,5,800,4000
2548,2025-01-26,163,Shannon Smith,201,Laptop,Electronics,4,1000,4000
2549,2025-01-26,139,Samantha Vaughn,201,Laptop,Electronics,2,1000,2000
2550,2025-01-26,116,Brandy Campbell,201,Laptop,Electronics,1,1000,1000
2551,2025-01-26,118,Lauren Sanchez,202,Mouse,Electronics,4,25,100
2552,2025-01-26,104,Cynthia Suarez,202,Mouse,Electronics,5,25,125
2553,2025-01-26,174,Dana Jones,203,Chair,Furniture,5,150,750
2554,2025-01-26,102,Vanessa Turner,202,Mouse,Electronics,5,25,125
2555,2025-01-26,117,Kathleen Schwartz,205,Phone,Electronics,3,800,2400
2556,2025-01-26,196,Steven Dominguez,204,Desk,Furniture,5,300,1500
2557,2025-01-26,126,Amy Scott,205,Phone,Electronics,5,800,4000
2558,2025-01-26,162,Angelica Levy,202,Mouse,Electronics,5,25,125
2559,2025-01-26,175,Jennifer Hardy,205,Phone,Electronics,4,800,3200
2560,2025-01-26,173,Anthony Simmons,203,Chair,Furniture,2,150,300
2561,2025-01-26,163,Ryan Mcclain,202,Mouse,Electronics,2,25,50
2562,2025-01-26,119,Adriana Calderon,202,Mouse,Electronics,4,25,100
2563,2025-01-26,184,Alex Irwin,202,Mouse,Electronics,5,25,125
2564,2025-01-26,161,William Webb,203,Chair,Furniture,5,150,750
2565,2025-01-26,122,Anne Gould,202,Mouse,Electronics,1,25,25
2566,2025-01-26,191,Jill Zamora,202,Mouse,Electronics,2,25,50
2567,2025-01-26,156,Monique Nunez,202,Mouse,Electronics,2,25,50
2568,2025-01-26,105,Andrew Warner,205,Phone,Electronics,1,800,800
2569,2025-01-26,172,Scott Thompson,202,Mouse,Electronics,4,25,100
2570,2025-01-26,192,Kathleen Fuller,201,Laptop,Electronics,4,1000,4000
2571,2025-01-26,150,William Kelly,204,Desk,Furniture,3,300,900
2572,2025-01-26,194,Christopher Harrison,204,Desk,Furniture,2,300,600
2573,2025-01-26,170,David Moss,202,Mouse,Electronics,1,25,25
2574,2025-01-26,108,Cynthia Patton,204,Desk,Furniture,1,300,300
2575,2025-01-26,104,Jeremy Morris,204,Desk,Furniture,2,300,600
2576,2025-01-26,193,Chelsea Price,205,Phone,Electronics,5,800,4000
2577,2025-01-26,168,Joseph Bush,202,Mouse,Electronics,4,25,100
2578,2025-01-26,108,Joan Walker,201,Laptop,Electronics,4,1000,4000
2579,2025-01-26,157,Malik Scott,202,Mouse,Electronics,1,25,25
2580,2025-01-26,118,Cynthia Barber,205,Phone,Electronics,2,800,1600
2581,2025-01-26,107,Shannon Alvarez,205,Phone,Electronics,1,800,800
2582,2025-01-26,138,Donna Clark,203,Chair,Furniture,3,150,450
2583,2025-01-26,148,Justin Smith,205,Phone,Electronics,3,800,2400
2584,2025-01-26,164,Alyssa Lester,201,Laptop,Electronics,5,1000,5000
2585,2025-01-26,143,Jamie Moore,205,Phone,Electronics,4,800,3200
2586,2025-01-26,106,Heather Willis,203,Chair,Furniture,3,150,450
2587,2025-01-26,136,Laura Hart,204,Desk,Furniture,2,300,600
2588,2025-01-26,168,Douglas Wilson,204,Desk,Furniture,4,300,1200
2589,2025-01-26,197,Alexandra Lee,201,Laptop,Electronics,3,1000,3000
2590,2025-01-26,163,Mathew Miller,204,Desk,Furniture,3,300,900
2591,2025-01-26,141,Christian Everett,202,Mouse,Electronics,5,25,125
2592,2025-01-26,108,Carla Diaz,201,Laptop,Electronics,3,1000,3000
2593,2025-01-26,117,Jennifer Vincent,204,Desk,Furniture,3,300,900
2594,2025-01-26,108,Katrina Terrell,205,Phone,Electronics,3,800,2400
2595,2025-01-26,161,Jacob Esparza,204,Desk,Furniture,1,300,300
2596,2025-01-26,187,Donald Reese,201,Laptop,Electronics,5,1000,5000
2597,2025-01-26,139,Kerri Murray,201,Laptop,Electronics,4,1000,4000
2598,2025-01-26,194,Jason Kelly,203,Chair,Furniture,5,150,750
2599,2025-01-26,135,Sara Jones,204,Desk,Furniture,2,300,600
2600,2025-01-26,184,Margaret Williams,203,Chair,Furniture,2,150,300
2601,2025-01-27,181,Kimberly Jones,202,Mouse,Electronics,5,25,125
2602,2025-01-27,174,Cassandra Sullivan,201,Laptop,Electronics,5,1000,5000
2603,2025-01-27,132,Jordan Santos,203,Chair,Furniture,2,150,300
2604,2025-01-27,166,Amanda Sanford,203,Chair,Furniture,1,150,150
2605,2025-01-27,103,Brian Delgado,201,Laptop,Electronics,3,1000,3000
2606,2025-01-27,115,John Vaughn,205,Phone,Electronics,5,800,4000
2607,2025-01-27,103,Justin Rivera,205,Phone,Electronics,1,800,800
2608,2025-01-27,115,Alexander Higgins,201,Laptop,Electronics,2,1000,2000
2609,2025-01-27,175,Dr. David Martin,201,Laptop,Electronics,2,1000,2000
2610,2025-01-27,168,Michael Andrews,204,Desk,Furniture,1,300,300
2611,2025-01-27,108,Nancy Ortiz,204,Desk,Furniture,1,300,300
2612,2025-01-27,181,Erin Edwards,204,Desk,Furniture,5,300,1500
2613,2025-01-27,119,Mary Dominguez,205,Phone,Electronics,1,800,800
2614,2025-01-27,145,Michelle Casey,203,Chair,Furniture,4,150,600
2615,2025-01-27,185,Lucas Hogan,205,Phone,Electronics,5,800,4000
2616,2025-01-27,141,Krista Ortiz,201,Laptop,Electronics,4,1000,4000
2617,2025-01-27,158,Brenda Newton,204,Desk,Furniture,2,300,600
2618,2025-01-27,182,Kiara Atkins,201,Laptop,Electronics,4,1000,4000
2619,2025-01-27,145,Tammy Cisneros,201,Laptop,Electronics,4,1000,4000
2620,2025-01-27,149,David Steele,202,Mouse,Electronics,3,25,75
2621,2025-01-27,186,Julie Martin,203,Chair,Furniture,3,150,450
2622,2025-01-27,168,David Bryant,202,Mouse,Electronics,2,25,50
2623,2025-01-27,129,Theresa Smith,202,Mouse,Electronics,1,25,25
2624,2025-01-27,146,Tammy Forbes,204,Desk,Furniture,1,300,300
2625,2025-01-27,148,Chris Robinson,202,Mouse,Electronics,5,25,125
2626,2025-01-27,105,Ronald Oconnell,201,Laptop,Electronics,5,1000,5000
2627,2025-01-27,142,Gregory Hodge,201,Laptop,Electronics,2,1000,2000
2628,2025-01-27,154,Vincent Villegas,201,Laptop,Electronics,4,1000,4000
2629,2025-01-27,101,Robert Hudson,201,Laptop,Electronics,4,1000,4000
2630,2025-01-27,197,Rachael Sanchez,205,Phone,Electronics,3,800,2400
2631,2025-01-27,128,Tamara Porter,205,Phone,Electronics,2,800,1600
2632,2025-01-27,103,Brian Turner,205,Phone,Electronics,2,800,1600
2633,2025-01-27,157,Kathy Calderon,203,Chair,Furniture,3,150,450
2634,2025-01-27,153,Tasha Gibson,205,Phone,Electronics,4,800,3200
2635,2025-01-27,170,Karen Pearson,201,Laptop,Electronics,5,1000,5000
2636,2025-01-27,116,Brandon Clements,203,Chair,Furniture,1,150,150
2637,2025-01-27,175,Katie Rodriguez,203,Chair,Furniture,3,150,450
2638,2025-01-27,191,Carlos Allen,205,Phone,Electronics,5,800,4000
2639,2025-01-27,127,Melissa Ortega,205,Phone,Electronics,2,800,1600
2640,2025-01-27,113,Curtis Rodriguez,202,Mouse,Electronics,4,25,100
2641,2025-01-27,194,Kelly Walter DVM,202,Mouse,Electronics,5,25,125
2642,2025-01-27,102,Nicole Dixon DDS,204,Desk,Furniture,3,300,900
2643,2025-01-27,139,Morgan Cummings,201,Laptop,Electronics,5,1000,5000
2644,2025-01-27,159,Brittney Decker,204,Desk,Furniture,3,300,900
2645,2025-01-27,196,Carla Fowler,205,Phone,Electronics,2,800,1600
2646,2025-01-27,188,Angel Williams,205,Phone,Electronics,1,800,800
2647,2025-01-27,122,Ross Cross,202,Mouse,Electronics,2,25,50
2648,2025-01-27,123,Jacob Nelson Jr.,202,Mouse,Electronics,3,25,75
2649,2025-01-27,137,Deborah Young,202,Mouse,Electronics,2,25,50
2650,2025-01-27,183,Tammy Chapman,205,Phone,Electronics,5,800,4000
2651,2025-01-27,178,Lindsey Kelley,204,Desk,Furniture,1,300,300
2652,2025-01-27,183,Angela Clark,204,Desk,Furniture,5,300,1500
2653,2025-01-27,126,Rebecca Johnson,205,Phone,Electronics,1,800,800
2654,2025-01-27,109,Daniel Brown,203,Chair,Furniture,5,150,750
2655,2025-01-27,117,Michelle Ware,201,Laptop,Electronics,4,1000,4000
2656,2025-01-27,108,Jared Taylor,204,Desk,Furniture,5,300,1500
2657,2025-01-27,199,Ashley Brooks,204,Desk,Furniture,2,300,600
2658,2025-01-27,176,Jeffrey Stevens,203,Chair,Furniture,4,150,600
2659,2025-01-27,171,Annette Brown,203,Chair,Furniture,3,150,450
2660,2025-01-27,131,Alexis Olson,205,Phone,Electronics,3,800,2400
2661,2025-01-27,191,Christopher Aguilar,201,Laptop,Electronics,4,1000,4000
2662,2025-01-27,124,Michael Flowers,203,Chair,Furniture,5,150,750
2663,2025-01-27,163,Carl Smith,205,Phone,Electronics,5,800,4000
2664,2025-01-27,150,Geoffrey Moreno,205,Phone,Electronics,5,800,4000
2665,2025-01-27,117,Tara Taylor,202,Mouse,Electronics,4,25,100
2666,2025-01-27,110,Yolanda Matthews,204,Desk,Furniture,4,300,1200
2667,2025-01-27,142,Russell Garner,204,Desk,Furniture,1,300,300
2668,2025-01-27,101,Michael Rivera,204,Desk,Furniture,1,300,300
2669,2025-01-27,129,Amanda Hernandez,202,Mouse,Electronics,5,25,125
2670,2025-01-27,111,Juan Horne,202,Mouse,Electronics,5,25,125
2671,2025-01-27,125,Edwin Perry,204,Desk,Furniture,3,300,900
2672,2025-01-27,199,Kimberly Lewis,202,Mouse,Electronics,2,25,50
